교습형태,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교습소명,교습소주소,분야구분,교습계열,교습과정,2016(1),2016(2),2016(3),2016(4),2016(5),2016(6),2016(7),2016(8),2016(9),2016(10),2016(11),2016(12),2017(1),2017(2),2017(3),2017(4),2017(5),2017(6),2017(7),2017(8),2017(9),2017(10),2017(11),2017(12),2018(1),2018(2),2018(3),2018(4),2018(5),2018(6),2018(7),2018(8),2018(9),2018(10),2018(11),2018(12)
스튜디오슬미술교습소,"서울특별시 동작구 양녕로 248 (상도1동,두성빌딩)",예능(대),예능(중),미술," 4,179,000 "," 4,786,000 "," 3,643,000 "," 1,799,000 "," 5,452,000 "," 3,983,000 "," 764,000 "," 2,694,000 "," 5,150,000 "," 619,000 "," 1,716,000 "," 1,013,000 "," 3,998,000 "," 1,973,000 "," 593,000 "," 6,612,000 "," 1,310,000 "," 3,548,000 "," 2,140,000 "," 2,212,000 "," 1,237,000 "," 193,000 "," 6,293,000 "," 2,548,000 "," 4,186,000 "," 2,286,000 "," 6,353,000 "," 6,364,000 "," 2,426,000 "," 5,759,000 "," 4,834,000 "," 6,529,000 "," 5,931,000 "," 6,940,000 "," 547,000 "," 3,266,000 "
스튜디오슬미술교습소,"서울특별시 동작구 양녕로 248 (상도1동,두성빌딩)",예능(대),예능(중),미술," 5,841,000 "," 5,664,000 "," 5,732,000 "," 5,921,000 "," 1,453,000 "," 1,994,000 "," 6,950,000 "," 1,965,000 "," 1,503,000 "," 6,641,000 "," 4,094,000 "," 2,412,000 "," 5,490,000 "," 1,776,000 "," 4,720,000 "," 4,874,000 "," 4,399,000 "," 4,167,000 "," 3,465,000 "," 5,056,000 "," 1,913,000 "," 2,442,000 "," 4,258,000 "," 5,193,000 "," 3,327,000 "," 2,832,000 "," 6,052,000 "," 2,244,000 "," 4,621,000 "," 1,349,000 "," 5,885,000 "," 4,902,000 "," 101,000 "," 4,879,000 "," 6,046,000 "," 1,475,000 "
스튜디오슬미술교습소,"서울특별시 동작구 양녕로 248 (상도1동,두성빌딩)",예능(대),예능(중),미술," 3,615,000 "," 6,636,000 "," 6,899,000 "," 5,742,000 "," 5,957,000 "," 2,030,000 "," 905,000 "," 4,590,000 "," 3,426,000 "," 6,161,000 "," 1,873,000 "," 6,475,000 "," 5,444,000 "," 4,623,000 "," 5,325,000 "," 5,927,000 "," 1,370,000 "," 2,322,000 "," 2,022,000 "," 4,323,000 "," 233,000 "," 1,112,000 "," 1,364,000 "," 6,510,000 "," 1,620,000 "," 1,988,000 "," 5,203,000 "," 3,584,000 "," 3,933,000 "," 3,256,000 "," 2,507,000 "," 3,540,000 "," 5,228,000 "," 6,593,000 "," 3,275,000 "," 5,539,000 "
스튜디오슬미술교습소,"서울특별시 동작구 양녕로 248 (상도1동,두성빌딩)",예능(대),예능(중),미술," 4,359,000 "," 1,605,000 "," 340,000 "," 5,097,000 "," 3,301,000 "," 6,109,000 "," 5,575,000 "," 6,673,000 "," 6,155,000 "," 570,000 "," 5,877,000 "," 2,208,000 "," 2,813,000 "," 4,113,000 "," 6,915,000 "," 4,465,000 "," 3,441,000 "," 242,000 "," 1,940,000 "," 2,883,000 "," 3,624,000 "," 4,370,000 "," 211,000 "," 2,674,000 "," 2,728,000 "," 646,000 "," 6,815,000 "," 4,808,000 "," 1,589,000 "," 2,935,000 "," 6,615,000 "," 3,470,000 "," 3,223,000 "," 6,195,000 "," 5,752,000 "," 2,963,000 "
건반이야기음악교습소,"서울특별시 동작구 상도로 346-1 , 상도엠코타운센트럴파크 상가3동 202호 일부 (상도동,상도 엠코타운 센트럴파크)",예능(대),예능(중),음악," 6,543,000 "," 4,031,000 "," 4,531,000 "," 5,812,000 "," 6,759,000 "," 6,887,000 "," 4,429,000 "," 2,987,000 "," 2,213,000 "," 6,502,000 "," 1,049,000 "," 1,396,000 "," 5,571,000 "," 1,365,000 "," 3,962,000 "," 5,570,000 "," 1,299,000 "," 480,000 "," 3,553,000 "," 4,518,000 "," 5,562,000 "," 3,242,000 "," 6,249,000 "," 3,942,000 "," 718,000 "," 5,699,000 "," 285,000 "," 1,452,000 "," 6,344,000 "," 2,300,000 "," 4,698,000 "," 5,615,000 "," 5,279,000 "," 6,859,000 "," 6,602,000 "," 4,629,000 "
건반이야기음악교습소,"서울특별시 동작구 상도로 346-1 , 상도엠코타운센트럴파크 상가3동 202호 일부 (상도동,상도 엠코타운 센트럴파크)",예능(대),예능(중),음악," 6,383,000 "," 419,000 "," 187,000 "," 5,298,000 "," 3,333,000 "," 1,253,000 "," 1,009,000 "," 6,201,000 "," 195,000 "," 695,000 "," 5,071,000 "," 2,527,000 "," 2,090,000 "," 5,364,000 "," 6,362,000 "," 3,796,000 "," 6,927,000 "," 6,395,000 "," 3,821,000 "," 4,842,000 "," 127,000 "," 3,630,000 "," 2,585,000 "," 5,316,000 "," 1,963,000 "," 2,517,000 "," 3,708,000 "," 3,351,000 "," 4,445,000 "," 4,754,000 "," 5,639,000 "," 1,046,000 "," 6,882,000 "," 3,624,000 "," 6,905,000 "," 3,060,000 "
건반이야기음악교습소,"서울특별시 동작구 상도로 346-1 , 상도엠코타운센트럴파크 상가3동 202호 일부 (상도동,상도 엠코타운 센트럴파크)",예능(대),예능(중),음악," 1,029,000 "," 6,651,000 "," 6,053,000 "," 982,000 "," 2,447,000 "," 4,317,000 "," 5,456,000 "," 1,147,000 "," 6,958,000 "," 6,560,000 "," 5,307,000 "," 5,640,000 "," 2,855,000 "," 1,443,000 "," 5,388,000 "," 4,449,000 "," 4,782,000 "," 2,344,000 "," 4,738,000 "," 2,596,000 "," 4,781,000 "," 6,600,000 "," 2,412,000 "," 2,982,000 "," 442,000 "," 1,246,000 "," 6,065,000 "," 2,139,000 "," 3,726,000 "," 3,259,000 "," 763,000 "," 2,009,000 "," 6,884,000 "," 6,197,000 "," 3,824,000 "," 3,822,000 "
지안수학교습소,"서울특별시 동작구 서달로 91 , B107호일부 (흑석동)",입시.검정 및 보습,보통교과,보습," 6,533,000 "," 643,000 "," 5,298,000 "," 5,185,000 "," 2,176,000 "," 3,138,000 "," 211,000 "," 984,000 "," 4,805,000 "," 6,337,000 "," 6,496,000 "," 6,368,000 "," 5,608,000 "," 918,000 "," 4,157,000 "," 6,797,000 "," 697,000 "," 3,723,000 "," 4,286,000 "," 3,217,000 "," 3,945,000 "," 5,373,000 "," 481,000 "," 1,046,000 "," 4,972,000 "," 3,824,000 "," 5,812,000 "," 2,051,000 "," 1,220,000 "," 4,821,000 "," 4,235,000 "," 5,665,000 "," 2,778,000 "," 854,000 "," 5,573,000 "," 1,332,000 "
지안수학교습소,"서울특별시 동작구 서달로 91 , B107호일부 (흑석동)",입시.검정 및 보습,보통교과,보습," 4,921,000 "," 2,888,000 "," 5,980,000 "," 2,271,000 "," 3,657,000 "," 2,916,000 "," 2,162,000 "," 5,864,000 "," 2,277,000 "," 722,000 "," 1,648,000 "," 6,411,000 "," 4,412,000 "," 1,000,000 "," 1,598,000 "," 3,510,000 "," 3,099,000 "," 1,474,000 "," 3,750,000 "," 5,569,000 "," 1,339,000 "," 5,552,000 "," 2,489,000 "," 4,889,000 "," 3,524,000 "," 2,115,000 "," 4,769,000 "," 2,449,000 "," 2,855,000 "," 2,488,000 "," 5,686,000 "," 3,982,000 "," 5,230,000 "," 6,191,000 "," 5,399,000 "," 6,481,000 "
지안수학교습소,"서울특별시 동작구 서달로 91 , B107호일부 (흑석동)",입시.검정 및 보습,보통교과,보습," 940,000 "," 2,942,000 "," 3,848,000 "," 4,777,000 "," 3,559,000 "," 6,600,000 "," 4,834,000 "," 1,235,000 "," 3,352,000 "," 5,238,000 "," 1,774,000 "," 5,755,000 "," 6,782,000 "," 112,000 "," 5,055,000 "," 4,384,000 "," 2,737,000 "," 3,024,000 "," 3,901,000 "," 2,116,000 "," 1,758,000 "," 2,324,000 "," 5,722,000 "," 4,535,000 "," 6,213,000 "," 3,584,000 "," 312,000 "," 1,692,000 "," 6,626,000 "," 5,332,000 "," 3,791,000 "," 5,948,000 "," 5,323,000 "," 5,651,000 "," 2,806,000 "," 1,879,000 "
지안수학교습소,"서울특별시 동작구 서달로 91 , B107호일부 (흑석동)",입시.검정 및 보습,보통교과,보습," 2,837,000 "," 3,318,000 "," 4,505,000 "," 2,334,000 "," 866,000 "," 357,000 "," 5,456,000 "," 3,816,000 "," 574,000 "," 2,225,000 "," 1,775,000 "," 6,063,000 "," 3,469,000 "," 5,594,000 "," 1,137,000 "," 2,798,000 "," 5,538,000 "," 1,366,000 "," 2,211,000 "," 3,947,000 "," 2,101,000 "," 2,024,000 "," 5,290,000 "," 6,839,000 "," 1,856,000 "," 4,212,000 "," 3,654,000 "," 3,081,000 "," 317,000 "," 6,043,000 "," 2,790,000 "," 4,674,000 "," 6,391,000 "," 4,415,000 "," 641,000 "," 2,851,000 "
지안수학교습소,"서울특별시 동작구 서달로 91 , B107호일부 (흑석동)",입시.검정 및 보습,보통교과,보습," 4,074,000 "," 4,514,000 "," 3,770,000 "," 5,426,000 "," 2,660,000 "," 252,000 "," 3,548,000 "," 821,000 "," 342,000 "," 3,499,000 "," 1,738,000 "," 5,948,000 "," 2,833,000 "," 1,571,000 "," 964,000 "," 4,033,000 "," 4,800,000 "," 4,255,000 "," 5,539,000 "," 6,098,000 "," 4,058,000 "," 5,051,000 "," 6,637,000 "," 6,585,000 "," 3,215,000 "," 136,000 "," 2,471,000 "," 2,137,000 "," 5,274,000 "," 503,000 "," 885,000 "," 2,000,000 "," 5,806,000 "," 1,465,000 "," 5,956,000 "," 178,000 "
지안수학교습소,"서울특별시 동작구 서달로 91 , B107호일부 (흑석동)",입시.검정 및 보습,보통교과,보습," 3,871,000 "," 6,397,000 "," 1,096,000 "," 2,608,000 "," 4,205,000 "," 2,665,000 "," 473,000 "," 2,535,000 "," 5,357,000 "," 4,448,000 "," 1,274,000 "," 5,540,000 "," 6,412,000 "," 6,120,000 "," 6,618,000 "," 4,713,000 "," 776,000 "," 2,570,000 "," 2,605,000 "," 3,824,000 "," 2,591,000 "," 2,974,000 "," 5,196,000 "," 3,471,000 "," 6,878,000 "," 1,338,000 "," 3,116,000 "," 4,733,000 "," 4,999,000 "," 6,795,000 "," 3,691,000 "," 6,116,000 "," 1,452,000 "," 5,453,000 "," 1,760,000 "," 4,057,000 "
신림한솔플러스수학교습소,"서울특별시 관악구 문성로 223 , 2층 202호 (신림동)",입시.검정 및 보습,보통교과,보습," 2,841,000 "," 713,000 "," 3,144,000 "," 6,305,000 "," 6,738,000 "," 3,692,000 "," 4,475,000 "," 3,814,000 "," 5,368,000 "," 2,060,000 "," 1,312,000 "," 4,945,000 "," 4,913,000 "," 5,373,000 "," 603,000 "," 1,844,000 "," 6,373,000 "," 2,391,000 "," 5,813,000 "," 3,832,000 "," 2,103,000 "," 4,485,000 "," 6,415,000 "," 5,046,000 "," 6,783,000 "," 3,561,000 "," 500,000 "," 332,000 "," 1,682,000 "," 6,087,000 "," 2,516,000 "," 390,000 "," 867,000 "," 866,000 "," 4,547,000 "," 3,450,000 "
신림한솔플러스수학교습소,"서울특별시 관악구 문성로 223 , 2층 202호 (신림동)",입시.검정 및 보습,보통교과,보습," 6,547,000 "," 4,519,000 "," 3,670,000 "," 3,386,000 "," 2,923,000 "," 1,874,000 "," 1,694,000 "," 3,808,000 "," 1,032,000 "," 2,309,000 "," 1,068,000 "," 5,146,000 "," 5,055,000 "," 4,735,000 "," 1,295,000 "," 2,562,000 "," 2,557,000 "," 6,773,000 "," 4,974,000 "," 1,505,000 "," 1,505,000 "," 3,149,000 "," 2,645,000 "," 1,347,000 "," 6,443,000 "," 6,792,000 "," 6,736,000 "," 2,316,000 "," 1,453,000 "," 6,345,000 "," 2,646,000 "," 5,786,000 "," 2,770,000 "," 5,387,000 "," 679,000 "," 670,000 "
허재강국어교습소,"서울특별시 동작구 대방동1길 10 , 1층 일부 (대방동)",입시.검정 및 보습,보통교과,보습," 6,048,000 "," 5,468,000 "," 5,439,000 "," 3,684,000 "," 3,841,000 "," 3,989,000 "," 1,055,000 "," 5,766,000 "," 1,336,000 "," 6,827,000 "," 6,490,000 "," 4,467,000 "," 3,958,000 "," 2,546,000 "," 1,329,000 "," 4,738,000 "," 6,195,000 "," 5,044,000 "," 512,000 "," 1,535,000 "," 6,552,000 "," 2,953,000 "," 2,771,000 "," 1,754,000 "," 3,410,000 "," 4,454,000 "," 2,668,000 "," 1,952,000 "," 3,008,000 "," 6,713,000 "," 644,000 "," 5,555,000 "," 6,642,000 "," 2,738,000 "," 4,692,000 "," 3,261,000 "
홍익아트스튜디오미술교습소,"서울특별시 관악구 관악로 287 , 상가 117동 (봉천동, 성현동아아파트)",예능(대),예능(중),미술," 914,000 "," 4,477,000 "," 718,000 "," 2,640,000 "," 6,682,000 "," 5,773,000 "," 5,119,000 "," 6,409,000 "," 3,992,000 "," 4,830,000 "," 3,223,000 "," 2,647,000 "," 471,000 "," 602,000 "," 5,683,000 "," 948,000 "," 3,321,000 "," 6,545,000 "," 6,431,000 "," 2,075,000 "," 5,800,000 "," 5,767,000 "," 195,000 "," 2,324,000 "," 4,912,000 "," 2,596,000 "," 730,000 "," 238,000 "," 6,194,000 "," 1,302,000 "," 3,878,000 "," 3,884,000 "," 599,000 "," 6,642,000 "," 2,239,000 "," 3,839,000 "
홍익아트스튜디오미술교습소,"서울특별시 관악구 관악로 287 , 상가 117동 (봉천동, 성현동아아파트)",예능(대),예능(중),미술," 5,852,000 "," 3,741,000 "," 3,528,000 "," 5,240,000 "," 3,033,000 "," 5,963,000 "," 4,531,000 "," 5,230,000 "," 3,199,000 "," 4,915,000 "," 5,699,000 "," 2,527,000 "," 1,690,000 "," 143,000 "," 5,162,000 "," 5,003,000 "," 4,128,000 "," 5,403,000 "," 1,376,000 "," 712,000 "," 3,329,000 "," 6,592,000 "," 136,000 "," 5,735,000 "," 4,429,000 "," 4,098,000 "," 647,000 "," 4,222,000 "," 3,300,000 "," 4,967,000 "," 1,513,000 "," 4,839,000 "," 625,000 "," 3,865,000 "," 1,935,000 "," 323,000 "
홍익아트스튜디오미술교습소,"서울특별시 관악구 관악로 287 , 상가 117동 (봉천동, 성현동아아파트)",예능(대),예능(중),미술," 3,045,000 "," 1,527,000 "," 3,330,000 "," 1,586,000 "," 3,910,000 "," 6,547,000 "," 2,459,000 "," 4,479,000 "," 5,078,000 "," 6,147,000 "," 4,599,000 "," 2,625,000 "," 1,612,000 "," 5,995,000 "," 6,038,000 "," 5,529,000 "," 358,000 "," 2,115,000 "," 5,620,000 "," 6,641,000 "," 6,984,000 "," 5,009,000 "," 3,543,000 "," 6,341,000 "," 4,032,000 "," 2,365,000 "," 3,006,000 "," 2,464,000 "," 6,706,000 "," 6,488,000 "," 2,382,000 "," 1,124,000 "," 4,163,000 "," 3,144,000 "," 2,202,000 "," 4,639,000 "
흑석은로뮤엠영어교습소,"서울특별시 동작구 서달로 91 , 흑석한강센트레빌2차 상가동 비107 (흑석동)",입시.검정 및 보습,보통교과,보습," 2,078,000 "," 4,280,000 "," 5,674,000 "," 4,938,000 "," 2,875,000 "," 4,077,000 "," 863,000 "," 3,325,000 "," 262,000 "," 6,924,000 "," 1,343,000 "," 667,000 "," 1,692,000 "," 4,488,000 "," 4,540,000 "," 4,329,000 "," 6,346,000 "," 3,865,000 "," 5,144,000 "," 5,313,000 "," 2,170,000 "," 4,912,000 "," 903,000 "," 952,000 "," 5,511,000 "," 6,253,000 "," 4,716,000 "," 315,000 "," 494,000 "," 1,693,000 "," 5,602,000 "," 5,372,000 "," 3,315,000 "," 5,735,000 "," 1,993,000 "," 6,143,000 "
흑석은로뮤엠영어교습소,"서울특별시 동작구 서달로 91 , 흑석한강센트레빌2차 상가동 비107 (흑석동)",입시.검정 및 보습,보통교과,보습," 6,078,000 "," 5,698,000 "," 6,261,000 "," 1,645,000 "," 5,444,000 "," 2,931,000 "," 5,835,000 "," 3,295,000 "," 1,107,000 "," 3,259,000 "," 6,039,000 "," 2,413,000 "," 4,988,000 "," 3,500,000 "," 6,697,000 "," 4,748,000 "," 5,732,000 "," 4,003,000 "," 673,000 "," 1,564,000 "," 1,081,000 "," 3,309,000 "," 5,606,000 "," 5,264,000 "," 5,165,000 "," 5,824,000 "," 431,000 "," 5,159,000 "," 4,608,000 "," 4,849,000 "," 1,482,000 "," 6,465,000 "," 5,366,000 "," 2,743,000 "," 5,503,000 "," 1,933,000 "
흑석은로뮤엠영어교습소,"서울특별시 동작구 서달로 91 , 흑석한강센트레빌2차 상가동 비107 (흑석동)",입시.검정 및 보습,보통교과,보습," 107,000 "," 3,938,000 "," 2,865,000 "," 6,285,000 "," 4,175,000 "," 417,000 "," 3,155,000 "," 3,728,000 "," 5,821,000 "," 1,765,000 "," 1,266,000 "," 6,133,000 "," 4,449,000 "," 4,879,000 "," 2,241,000 "," 2,297,000 "," 5,438,000 "," 4,060,000 "," 1,723,000 "," 1,972,000 "," 5,329,000 "," 3,367,000 "," 1,756,000 "," 6,695,000 "," 5,357,000 "," 2,871,000 "," 3,263,000 "," 2,619,000 "," 2,062,000 "," 1,646,000 "," 5,004,000 "," 2,240,000 "," 6,461,000 "," 2,087,000 "," 752,000 "," 6,343,000 "
흑석은로뮤엠영어교습소,"서울특별시 동작구 서달로 91 , 흑석한강센트레빌2차 상가동 비107 (흑석동)",입시.검정 및 보습,보통교과,보습," 1,010,000 "," 854,000 "," 3,387,000 "," 4,019,000 "," 5,303,000 "," 3,289,000 "," 1,237,000 "," 4,235,000 "," 5,757,000 "," 1,217,000 "," 3,134,000 "," 5,597,000 "," 3,915,000 "," 3,488,000 "," 6,025,000 "," 3,442,000 "," 2,514,000 "," 6,388,000 "," 5,728,000 "," 392,000 "," 3,378,000 "," 2,386,000 "," 2,914,000 "," 4,071,000 "," 2,620,000 "," 4,454,000 "," 2,408,000 "," 297,000 "," 3,201,000 "," 358,000 "," 6,641,000 "," 669,000 "," 5,533,000 "," 3,680,000 "," 2,069,000 "," 2,436,000 "
흑석은로뮤엠영어교습소,"서울특별시 동작구 서달로 91 , 흑석한강센트레빌2차 상가동 비107 (흑석동)",입시.검정 및 보습,보통교과,보습," 6,017,000 "," 6,605,000 "," 212,000 "," 3,705,000 "," 1,420,000 "," 205,000 "," 1,752,000 "," 977,000 "," 2,377,000 "," 5,854,000 "," 6,408,000 "," 2,006,000 "," 1,602,000 "," 6,568,000 "," 6,591,000 "," 1,370,000 "," 3,051,000 "," 4,103,000 "," 1,439,000 "," 5,973,000 "," 6,936,000 "," 3,412,000 "," 6,010,000 "," 6,806,000 "," 2,183,000 "," 5,528,000 "," 6,417,000 "," 4,753,000 "," 4,890,000 "," 1,683,000 "," 3,815,000 "," 5,362,000 "," 445,000 "," 1,809,000 "," 5,806,000 "," 1,695,000 "
노량진해법영어교습소,서울특별시 동작구 장승배기로24길 3 (노량진동),입시.검정 및 보습,보통교과,보습," 2,662,000 "," 4,109,000 "," 3,868,000 "," 3,778,000 "," 1,029,000 "," 5,153,000 "," 6,108,000 "," 1,230,000 "," 1,980,000 "," 1,555,000 "," 1,516,000 "," 850,000 "," 3,789,000 "," 4,830,000 "," 2,178,000 "," 4,103,000 "," 6,196,000 "," 623,000 "," 5,626,000 "," 6,146,000 "," 4,778,000 "," 5,567,000 "," 5,012,000 "," 1,501,000 "," 5,010,000 "," 5,546,000 "," 5,455,000 "," 2,278,000 "," 3,334,000 "," 2,337,000 "," 6,480,000 "," 1,322,000 "," 3,197,000 "," 1,143,000 "," 6,596,000 "," 5,235,000 "
노량진해법영어교습소,서울특별시 동작구 장승배기로24길 3 (노량진동),입시.검정 및 보습,보통교과,보습," 4,746,000 "," 6,348,000 "," 4,715,000 "," 3,981,000 "," 4,512,000 "," 1,143,000 "," 1,604,000 "," 4,553,000 "," 1,436,000 "," 5,216,000 "," 1,104,000 "," 3,951,000 "," 3,301,000 "," 4,352,000 "," 429,000 "," 1,131,000 "," 5,369,000 "," 830,000 "," 652,000 "," 4,190,000 "," 5,037,000 "," 3,071,000 "," 1,414,000 "," 340,000 "," 3,770,000 "," 1,259,000 "," 2,647,000 "," 4,321,000 "," 3,378,000 "," 145,000 "," 289,000 "," 1,749,000 "," 1,803,000 "," 2,490,000 "," 5,643,000 "," 3,484,000 "
노량진해법영어교습소,서울특별시 동작구 장승배기로24길 3 (노량진동),입시.검정 및 보습,보통교과,보습," 3,543,000 "," 934,000 "," 3,461,000 "," 3,898,000 "," 1,616,000 "," 910,000 "," 5,650,000 "," 2,777,000 "," 5,265,000 "," 1,887,000 "," 2,073,000 "," 1,557,000 "," 6,725,000 "," 4,926,000 "," 6,672,000 "," 6,450,000 "," 3,746,000 "," 3,237,000 "," 1,966,000 "," 3,405,000 "," 3,043,000 "," 1,734,000 "," 1,718,000 "," 1,906,000 "," 3,527,000 "," 232,000 "," 6,014,000 "," 5,047,000 "," 4,702,000 "," 3,009,000 "," 6,662,000 "," 5,004,000 "," 3,576,000 "," 2,202,000 "," 2,814,000 "," 1,772,000 "
노량진해법영어교습소,서울특별시 동작구 장승배기로24길 3 (노량진동),입시.검정 및 보습,보통교과,보습," 6,776,000 "," 2,159,000 "," 3,407,000 "," 5,969,000 "," 676,000 "," 5,604,000 "," 6,065,000 "," 3,537,000 "," 2,364,000 "," 1,175,000 "," 4,332,000 "," 1,261,000 "," 1,106,000 "," 500,000 "," 1,264,000 "," 509,000 "," 2,317,000 "," 6,231,000 "," 1,202,000 "," 758,000 "," 5,025,000 "," 6,622,000 "," 2,249,000 "," 5,552,000 "," 6,358,000 "," 5,444,000 "," 5,114,000 "," 2,609,000 "," 5,209,000 "," 349,000 "," 4,862,000 "," 3,186,000 "," 5,117,000 "," 108,000 "," 1,385,000 "," 5,597,000 "
노량진해법영어교습소,서울특별시 동작구 장승배기로24길 3 (노량진동),입시.검정 및 보습,보통교과,보습," 4,843,000 "," 5,011,000 "," 1,780,000 "," 3,069,000 "," 3,153,000 "," 3,939,000 "," 5,741,000 "," 2,899,000 "," 6,755,000 "," 4,857,000 "," 5,117,000 "," 6,439,000 "," 6,823,000 "," 6,440,000 "," 4,869,000 "," 2,896,000 "," 1,867,000 "," 5,803,000 "," 6,237,000 "," 6,400,000 "," 6,283,000 "," 6,626,000 "," 4,543,000 "," 6,964,000 "," 1,940,000 "," 623,000 "," 6,471,000 "," 6,675,000 "," 5,248,000 "," 6,482,000 "," 4,093,000 "," 3,917,000 "," 4,724,000 "," 5,891,000 "," 4,060,000 "," 1,446,000 "
노량진해법영어교습소,서울특별시 동작구 장승배기로24길 3 (노량진동),입시.검정 및 보습,보통교과,보습," 3,649,000 "," 1,709,000 "," 5,734,000 "," 1,646,000 "," 6,342,000 "," 1,251,000 "," 5,783,000 "," 2,741,000 "," 2,916,000 "," 1,326,000 "," 2,007,000 "," 4,121,000 "," 4,964,000 "," 1,290,000 "," 3,400,000 "," 6,566,000 "," 6,550,000 "," 5,996,000 "," 3,444,000 "," 3,942,000 "," 3,342,000 "," 1,926,000 "," 5,028,000 "," 6,279,000 "," 4,846,000 "," 4,693,000 "," 3,699,000 "," 1,244,000 "," 3,619,000 "," 6,536,000 "," 1,097,000 "," 2,003,000 "," 5,582,000 "," 4,587,000 "," 166,000 "," 629,000 "
열린영어교습소,"서울특별시 관악구 은천로 83 , 2층 (봉천동)",입시.검정 및 보습,보통교과,보습," 3,280,000 "," 4,368,000 "," 192,000 "," 1,280,000 "," 5,694,000 "," 3,699,000 "," 6,662,000 "," 6,741,000 "," 1,561,000 "," 3,626,000 "," 3,096,000 "," 4,206,000 "," 6,265,000 "," 4,074,000 "," 5,203,000 "," 5,602,000 "," 4,191,000 "," 3,699,000 "," 3,551,000 "," 4,178,000 "," 4,672,000 "," 768,000 "," 3,707,000 "," 953,000 "," 399,000 "," 5,334,000 "," 2,479,000 "," 2,519,000 "," 202,000 "," 5,555,000 "," 1,427,000 "," 3,312,000 "," 1,688,000 "," 5,684,000 "," 5,072,000 "," 3,657,000 "
열린영어교습소,"서울특별시 관악구 은천로 83 , 2층 (봉천동)",입시.검정 및 보습,보통교과,보습," 2,258,000 "," 1,023,000 "," 1,850,000 "," 3,718,000 "," 6,682,000 "," 1,226,000 "," 4,736,000 "," 6,024,000 "," 1,822,000 "," 4,655,000 "," 5,781,000 "," 5,407,000 "," 290,000 "," 2,675,000 "," 461,000 "," 2,531,000 "," 866,000 "," 6,370,000 "," 2,568,000 "," 5,744,000 "," 1,507,000 "," 4,728,000 "," 4,622,000 "," 2,598,000 "," 2,787,000 "," 6,802,000 "," 4,048,000 "," 6,107,000 "," 4,258,000 "," 6,648,000 "," 966,000 "," 6,222,000 "," 4,746,000 "," 6,936,000 "," 3,385,000 "," 1,864,000 "
수학의달인조원2수학교습소,"서울특별시 관악구 조원로12길 17 , 1층 일부 (신림동)",입시.검정 및 보습,보통교과,보습," 283,000 "," 5,858,000 "," 5,480,000 "," 4,116,000 "," 4,951,000 "," 2,640,000 "," 5,393,000 "," 2,271,000 "," 2,369,000 "," 457,000 "," 541,000 "," 910,000 "," 4,725,000 "," 2,138,000 "," 1,954,000 "," 2,676,000 "," 978,000 "," 5,821,000 "," 2,012,000 "," 6,653,000 "," 6,643,000 "," 2,010,000 "," 6,557,000 "," 4,154,000 "," 6,502,000 "," 3,203,000 "," 1,328,000 "," 452,000 "," 4,925,000 "," 2,350,000 "," 6,529,000 "," 1,391,000 "," 2,196,000 "," 6,502,000 "," 5,830,000 "," 5,444,000 "
수학의달인조원2수학교습소,"서울특별시 관악구 조원로12길 17 , 1층 일부 (신림동)",입시.검정 및 보습,보통교과,보습," 4,039,000 "," 1,766,000 "," 4,631,000 "," 750,000 "," 5,434,000 "," 6,252,000 "," 5,406,000 "," 5,395,000 "," 5,928,000 "," 3,203,000 "," 783,000 "," 2,899,000 "," 449,000 "," 5,159,000 "," 518,000 "," 3,019,000 "," 977,000 "," 294,000 "," 2,316,000 "," 2,804,000 "," 3,986,000 "," 2,892,000 "," 1,723,000 "," 4,983,000 "," 3,971,000 "," 3,045,000 "," 2,644,000 "," 1,457,000 "," 2,883,000 "," 4,821,000 "," 1,459,000 "," 4,056,000 "," 1,021,000 "," 3,655,000 "," 6,642,000 "," 6,416,000 "
